age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
20, ?,161755, 9th,6, Never-married, ?, Not-in-family, White, Female,13,0,22, Mexico, <=50K
32, Private,194185, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,11,1,56, United-States, <=50K
26, Private,396053, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,-29,1959,16, United-States, <=50K
19, State-gov,187751, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,-13,0,27, United-States, <=50K
30, Private,248851, 12th,9, Never-married, Other-service, Not-in-family, Black, Female,13,1,35, United-States, <=50K
36, Local-gov,41263, Masters,14, Never-married, Prof-specialty, Not-in-family, Black, Female,-12,0,40, United-States, <=50K
24, Private,57718, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,14,0,40, United-States, <=50K
17, Private,47614, 12th,6, Never-married, Adm-clerical, Own-child, White, Male,5,0,40, United-States, <=50K
32, Private,414957, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,-38,0,40, United-States, <=50K
39, Private,217605, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,27,0,45, ?, <=50K
35, Private,247177, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,-26,0,40, United-States, <=50K
32, Private,256083, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,9,0,59, United-States, <=50K
31, Self-emp-inc,191982, Doctorate,16, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,14830,2,40, India, >50K
19, Private,276372, 11th,11, Never-married, Other-service, Own-child, White, Female,2,1,36, Germany, <=50K
28, Local-gov,192502, Bachelors,13, Widowed, Exec-managerial, Unmarried, White, Female,9,0,36, United-States, <=50K
19, Private,154471, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,17,0,47, United-States, <=50K
25, Private,177619, HS-grad,9, Never-married, Sales, Other-relative, White, Male,4,0,23, United-States, <=50K
37, Private,196057, HS-grad,9, Never-married, Priv-house-serv, Not-in-family, White, Female,10,1,40, United-States, <=50K
63, Self-emp-not-inc,208206, 10th,7, Married-civ-spouse, Farming-fishing, Husband, White, Male,17,1,24, United-States, <=50K
48, Private,235121, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,-8,1,40, ?, >50K
25, ?,177807, Some-college,10, Never-married, ?, Unmarried, White, Female,-10,0,16, Canada, <=50K
28, Private,235260, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,-2,0,40, United-States, <=50K
32, Private,207073, 10th,11, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,-15,1,30, Scotland, <=50K
22, Private,264724, Assoc-voc,11, Never-married, Adm-clerical, Other-relative, White, Male,20,0,31, United-States, <=50K
30, Local-gov,49779, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,14,0,44, United-States, <=50K
21, Private,179416, HS-grad,9, Never-married, Tech-support, Own-child, White, Male,-2,1,40, United-States, <=50K
56, Private,218506, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,-24,0,40, United-States, <=50K
34, Private,193371, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,23,0,45, United-States, <=50K
67, Private,225245, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Male,17,0,24, United-States, <=50K
45, Self-emp-inc,248158, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,16,0,50, United-States, <=50K
57, Private,124717, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,13,1,40, United-States, >50K
69, Private,155582, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,10,0,40, United-States, <=50K
25, Private,149603, Doctorate,16, Never-married, Prof-specialty, Own-child, White, Male,17,1,26, United-States, <=50K
54, ?,250647, 1st-4th,6, Never-married, ?, Not-in-family, White, Male,17,0,40, ?, <=50K
28, Private,385758, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,15,0,40, United-States, <=50K
28, Private,71994, Masters,9, Married-civ-spouse, Sales, Wife, White, Female,-4,1,45, United-States, <=50K
31, Local-gov,109018, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-23,1,40, United-States, <=50K
31, Local-gov,277144, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Female,14,1,51, United-States, <=50K
32, Private,343394, Assoc-acdm,12, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,-7,1,40, Japan, <=50K
32, Private,182487, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,-8,-1,40, United-States, <=50K
38, Private,233436, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-4,1,45, United-States, <=50K
36, ?,213354, HS-grad,9, Never-married, ?, Own-child, White, Female,25,0,40, United-States, <=50K
22, ?,288624, Some-college,10, Never-married, ?, Not-in-family, White, Female,27,1,36, United-States, <=50K
32, Private,136907, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,9,1,40, United-States, >50K
34, Private,160164, HS-grad,9, Separated, Handlers-cleaners, Not-in-family, White, Female,19,1,40, United-States, <=50K
51, Local-gov,43401, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Female,12,0,22, Yugoslavia, <=50K
42, Private,260579, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,-14,0,36, Cuba, >50K
28, Private,286632, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Wife, White, Female,13,0,45, United-States, >50K
47, Self-emp-not-inc,253923, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,9,1,72, United-States, <=50K
30, Private,337774, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Male,-5,0,26, United-States, <=50K
42, Self-emp-inc,152220, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Male,15337,1,61, Canada, >50K
48, Private,191117, 10th,6, Never-married, Adm-clerical, Unmarried, White, Female,34,1,40, United-States, <=50K
41, Federal-gov,186981, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,-3,1,40, United-States, <=50K
38, Private,118451, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,-4,1,61, United-States, >50K
33, Private,186354, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Male,24,1956,45, Jamaica, >50K
73, Private,46776, 11th,6, Widowed, Other-service, Unmarried, Black, Female,-24,1,9, Puerto-Rico, <=50K
36, Private,119026, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
31, Private,267775, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-8,0,40, United-States, >50K
34, Private,86992, Masters,14, Married-civ-spouse, Transport-moving, Husband, White, Male,7,1,46, United-States, <=50K
66, Private,212621, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,6,1,40, United-States, <=50K
37, Federal-gov,476546, Some-college,10, Divorced, Tech-support, Not-in-family, White, Female,-7,0,30, United-States, <=50K
24, Private,147165, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,4104,1,40, Italy, >50K
49, Private,267527, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Black, Male,-15,1,45, United-States, <=50K
22, Private,228044, 12th,8, Never-married, Handlers-cleaners, Not-in-family, White, Female,9,1,40, United-States, <=50K
32, Private,275762, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-23,1,60, ?, <=50K
26, Private,284834, 9th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-5,1,40, United-States, <=50K
42, Private,210279, 5th-6th,4, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,-22,1,40, El-Salvador, <=50K
21, Private,215971, 11th,4, Never-married, Other-service, Unmarried, Black, Female,21,1,36, United-States, <=50K
19, Private,155408, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Female,12,0,40, United-States, <=50K
66, ?,42914, 9th,6, Widowed, ?, Not-in-family, White, Female,-22,0,40, United-States, <=50K
28, Private,228017, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,4,1,40, United-States, <=50K
46, Private,183082, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,2,1,45, Laos, <=50K
25, Private,195602, Some-college,10, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,8,0,30, United-States, <=50K
60, Private,161442, 9th,6, Married-civ-spouse, Other-service, Husband, White, Male,9,1,88, El-Salvador, <=50K
28, Private,129230, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,10,1,40, United-States, <=50K
21, Private,246022, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,40,1,40, El-Salvador, <=50K
27, Private,156471, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,27,1,45, United-States, <=50K
36, Private,42001, 11th,11, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Female,-48,1,37, United-States, <=50K
40, Private,131161, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,30,1,19, United-States, <=50K
33, Private,192708, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15034,1,40, United-States, >50K
29, Private,243464, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,-1,0,44, United-States, <=50K
64, Private,31820, Bachelors,13, Married-spouse-absent, Other-service, Wife, White, Female,3,0,16, Poland, <=50K
33, Private,200046, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, Other, Female,-12,1,40, Mexico, <=50K
36, Private,184570, HS-grad,9, Married-spouse-absent, Sales, Unmarried, Other, Female,28,0,30, United-States, <=50K
52, Private,210386, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,14,0,40, United-States, <=50K
30, Private,334252, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Male,-1,2,46, United-States, >50K
64, Self-emp-not-inc,248969, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Female,-19,-1,19, United-States, <=50K
42, Private,80201, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,9,0,46, United-States, <=50K
25, Private,24534, 12th,7, Never-married, Other-service, Other-relative, White, Male,29,1,58, Mexico, <=50K
35, Private,352188, 1st-4th,3, Never-married, Other-service, Not-in-family, White, Male,-11,0,40, United-States, <=50K
32, Local-gov,174210, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,26,1,40, United-States, <=50K
20, Private,218805, 11th,7, Never-married, ?, Own-child, White, Female,-21,0,22, United-States, <=50K
38, Private,258393, Some-college,10, Divorced, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
59, ?,187210, Some-college,10, Married-AF-spouse, ?, Not-in-family, White, Female,-17,1,20, United-States, <=50K
24, ?,172388, 10th,6, Never-married, ?, Own-child, White, Male,7,1,9, United-States, <=50K
21, Private,161727, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,1,1,40, United-States, <=50K
22, Private,346195, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,2,1,40, Mexico, <=50K
18, Private,182561, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,8,1,26, United-States, <=50K
51, Private,273161, 5th-6th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-11,1,40, Puerto-Rico, <=50K
60, Private,172064, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,9,0,45, United-States, <=50K
38, Private,239406, Some-college,10, Never-married, Exec-managerial, Unmarried, Black, Female,-13,1,51, United-States, <=50K
41, Self-emp-inc,119050, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,33,0,80, United-States, >50K
55, Private,205102, 7th-8th,4, Never-married, Machine-op-inspct, Not-in-family, White, Female,-18,1,45, United-States, <=50K
31, Private,263641, HS-grad,9, Separated, Sales, Not-in-family, White, Male,-8,0,40, United-States, <=50K
50, Local-gov,48545, 1st-4th,5, Married-civ-spouse, Exec-managerial, Husband, White, Male,-7,1824,40, United-States, <=50K
36, Private,223761, HS-grad,9, Never-married, Other-service, Own-child, White, Male,32,0,40, United-States, <=50K
23, Private,137177, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,1,0,40, United-States, <=50K
19, Private,312441, HS-grad,4, Never-married, Other-service, Own-child, Black, Female,8,0,22, United-States, <=50K
52, Local-gov,128237, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,21,0,10, United-States, <=50K
26, Private,281872, Preschool,3, Never-married, Handlers-cleaners, Not-in-family, White, Male,3,1,40, Mexico, <=50K
27, Private,157800, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,-3,0,66, United-States, <=50K
48, Private,255434, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
19, Private,198431, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,8,0,45, Puerto-Rico, <=50K
38, Private,105069, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,5,0,40, United-States, <=50K
28, Private,82155, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7,1,40, United-States, <=50K
57, Self-emp-not-inc,151619, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3566,1,46, United-States, <=50K
27, Private,307188, Assoc-voc,7, Never-married, Tech-support, Not-in-family, White, Male,19,1,31, England, <=50K
27, Self-emp-inc,205224, Some-college,10, Never-married, Sales, Not-in-family, White, Male,-10,0,50, United-States, <=50K
42, Private,126920, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7928,0,58, United-States, >50K
62, Self-emp-inc,161255, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,4443,1,45, United-States, >50K
40, ?,127244, Some-college,10, Married-civ-spouse, ?, Wife, White, Female,-19,0,22, Puerto-Rico, <=50K
40, Private,152723, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, Other, Male,-11,0,15, United-States, <=50K
31, Private,151463, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7,1,59, Greece, <=50K
31, State-gov,175799, Some-college,10, Never-married, Transport-moving, Not-in-family, White, Female,-14,0,30, United-States, <=50K
27, Private,169593, Some-college,10, Never-married, Machine-op-inspct, Husband, Black, Male,-23,0,45, Puerto-Rico, <=50K
36, Private,204882, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,23,0,50, United-States, >50K
30, Private,193007, HS-grad,9, Separated, Sales, Unmarried, White, Female,15,1,40, United-States, <=50K
49, Local-gov,188505, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Male,3,0,40, United-States, <=50K
65, Private,202664, HS-grad,10, Never-married, Sales, Unmarried, Black, Female,1,1,23, United-States, <=50K
44, Without-pay,178082, Some-college,10, Never-married, Other-service, Own-child, White, Male,-9,0,68, United-States, <=50K
47, Local-gov,202255, Bachelors,12, Divorced, Other-service, Not-in-family, White, Male,15,0,45, United-States, <=50K
31, Private,84890, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,5,0,46, United-States, <=50K
61, Self-emp-inc,167123, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Female,52,1,44, United-States, >50K
56, ?,76673, 10th,3, Never-married, ?, Not-in-family, White, Male,2,1,6, United-States, <=50K
37, Private,172952, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Male,-3,0,40, United-States, <=50K
33, Self-emp-not-inc,50873, 5th-6th,7, Married-civ-spouse, Farming-fishing, Husband, White, Male,-18,1,59, United-States, <=50K
34, Without-pay,194347, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,-29,0,40, Thailand, <=50K
30, Private,145426, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,26,0,40, United-States, <=50K
72, Private,88940, 11th,7, Widowed, Other-service, Not-in-family, White, Female,5,0,10, United-States, <=50K
32, Private,206580, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,8,1873,46, United-States, <=50K
36, Self-emp-not-inc,237214, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,39,1,69, United-States, >50K
66, Private,163753, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male,4,1,40, United-States, <=50K
35, Private,47326, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,-31,1,40, United-States, <=50K
31, Private,377808, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,-14,0,40, Mexico, <=50K
55, Private,163362, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-2,0,40, United-States, <=50K
31, Private,234428, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Female,-20,0,38, United-States, <=50K
43, Local-gov,84716, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,3,1,40, United-States, <=50K
21, Private,92557, 12th,6, Never-married, Exec-managerial, Not-in-family, White, Female,-5,1,30, United-States, <=50K
30, Private,199406, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,40,1,40, United-States, <=50K
37, Private,281633, HS-grad,14, Never-married, Exec-managerial, Not-in-family, Black, Female,9,1,37, United-States, >50K
68, Self-emp-inc,291585, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,15001,1,50, United-States, >50K
36, Private,260928, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,-22,0,40, Mexico, <=50K
18, Private,220155, HS-grad,13, Never-married, Machine-op-inspct, Own-child, Black, Male,5,0,40, United-States, <=50K
17, State-gov,36344, 11th,11, Never-married, Tech-support, Own-child, White, Female,18,0,22, United-States, <=50K
76, Local-gov,48405, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,8,1,46, United-States, <=50K
53, Private,113604, Doctorate,15, Married-civ-spouse, Farming-fishing, Husband, White, Male,-24,0,11, United-States, >50K
39, Local-gov,165769, Some-college,10, Never-married, Sales, Unmarried, White, Female,12,0,46, United-States, >50K
65, Private,237119, Doctorate,16, Widowed, Prof-specialty, Not-in-family, White, Female,3,1,50, United-States, <=50K
49, Private,273560, Prof-school,15, Married-civ-spouse, Craft-repair, Husband, White, Male,11,1,61, Germany, >50K
32, Private,257737, HS-grad,9, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,4,0,40, Vietnam, <=50K
43, Private,152615, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,19,0,45, United-States, <=50K
19, Private,230218, Assoc-voc,7, Never-married, Farming-fishing, Own-child, White, Male,4,0,40, Japan, <=50K
61, Private,138578, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,9,1,40, United-States, <=50K
32, Private,244322, HS-grad,9, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,-3,1,40, United-States, <=50K
50, Private,95409, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,9,1,40, United-States, >50K
34, Private,97420, Some-college,10, Never-married, Sales, Own-child, White, Male,-19,0,44, Mexico, <=50K
21, ?,275546, 12th,6, Never-married, ?, Not-in-family, White, Male,6,1,29, Guatemala, <=50K
28, State-gov,178699, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,-8,1,38, United-States, <=50K
25, Private,243867, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,15,1,40, United-States, <=50K
45, Private,127417, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,11,1,40, Philippines, >50K
28, Self-emp-inc,367110, Bachelors,13, Never-married, Tech-support, Own-child, White, Male,14765,1,50, United-States, <=50K
45, Private,157672, 1st-4th,2, Separated, Machine-op-inspct, Not-in-family, White, Female,-27,0,37, Dominican-Republic, <=50K
60, Private,172543, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,14621,1,45, United-States, >50K
38, Private,288366, HS-grad,9, Never-married, Exec-managerial, Unmarried, White, Female,10,0,40, Trinadad&Tobago, <=50K
37, State-gov,213550, Some-college,10, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,-20,0,45, United-States, <=50K
32, Private,88629, Assoc-acdm,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-20,0,40, United-States, >50K
26, ?,190052, 9th,6, Never-married, ?, Not-in-family, White, Female,-5,1,30, Mexico, <=50K
35, Private,159555, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,15243,0,40, ?, >50K
44, Private,223310, Assoc-voc,11, Divorced, Tech-support, Not-in-family, White, Female,27,1,50, United-States, >50K
18, ?,28975, HS-grad,9, Never-married, ?, Own-child, White, Male,3,0,36, United-States, <=50K
59, Private,25581, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,21,1,63, United-States, >50K
46, Self-emp-inc,131218, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,33,2,47, United-States, >50K
77, Private,114363, Some-college,10, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,19,0,20, Philippines, <=50K
40, Private,137980, Bachelors,13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,15,1,40, Japan, <=50K
34, Private,84235, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Female,14649,1,58, Cuba, >50K
36, Private,210455, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,-8,1,70, United-States, <=50K
29, Private,127901, HS-grad,9, Separated, Machine-op-inspct, Other-relative, White, Male,35,1,40, United-States, <=50K
28, ?,267864, 5th-6th,4, Never-married, ?, Husband, White, Male,-14,1,21, United-States, <=50K
40, Private,227816, HS-grad,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,5,0,45, United-States, <=50K
54, Self-emp-inc,171947, HS-grad,9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,-5,0,40, Jamaica, <=50K
50, Private,42767, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,-8,1,18, United-States, <=50K
34, Private,194021, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,5,0,57, Trinadad&Tobago, >50K
34, Private,123100, Some-college,10, Separated, Other-service, Unmarried, White, Female,-3,-1,44, United-States, <=50K
54, Self-emp-not-inc,83131, HS-grad,9, Divorced, Other-service, Unmarried, White, Male,12,0,46, United-States, <=50K
48, Private,182110, HS-grad,9, Married-AF-spouse, Machine-op-inspct, Wife, White, Female,35,1,40, United-States, >50K
62, Federal-gov,283897, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,-8,0,45, United-States, >50K
46, Local-gov,239694, 11th,7, Divorced, Other-service, Other-relative, White, Female,26,1,35, United-States, <=50K
42, State-gov,219016, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,14,1,40, United-States, <=50K
18, Private,195336, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Female,12,0,40, United-States, <=50K
26, Private,191661, Assoc-voc,4, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,24, China, <=50K
54, Private,210397, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,-18,0,45, United-States, >50K
32, State-gov,50111, Masters,14, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,17,0,13, China, <=50K
27, Private,281669, 9th,4, Never-married, Machine-op-inspct, Other-relative, White, Female,1,0,35, Vietnam, <=50K
33, Private,274944, 10th,4, Separated, Other-service, Unmarried, White, Female,-15,0,40, United-States, <=50K
38, Self-emp-not-inc,191719, HS-grad,9, Separated, Armed-Forces, Other-relative, White, Male,-9,0,40, United-States, <=50K
30, Private,145987, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,-18,0,38, Honduras, <=50K
32, Private,209266, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,-2,1806,40, United-States, <=50K
62, Self-emp-not-inc,53750, 7th-8th,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,3,1,20, United-States, <=50K
49, Private,189219, Some-college,10, Divorced, Machine-op-inspct, Unmarried, White, Female,-2,1,40, United-States, <=50K
22, Private,342134, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,19,1,23, El-Salvador, <=50K
18, Private,211524, 10th,13, Never-married, Other-service, Own-child, White, Male,31,-1,21, United-States, <=50K
52, Local-gov,184656, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,1,-1,50, United-States, >50K
41, Self-emp-inc,212679, Some-college,10, Never-married, Craft-repair, Husband, White, Male,16,0,46, ?, <=50K
36, Local-gov,264277, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-17,1,40, United-States, <=50K
28, Private,93241, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,3,0,40, United-States, <=50K
55, Local-gov,150916, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,-9,0,40, United-States, <=50K
41, Private,385475, Some-college,10, Separated, Adm-clerical, Unmarried, White, Female,-7,0,31, United-States, <=50K
22, Private,252706, 5th-6th,4, Never-married, Farming-fishing, Other-relative, White, Male,4,1,46, United-States, <=50K
31, Private,175865, Some-college,4, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,9,0,24, United-States, <=50K
46, Private,168427, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3,0,61, Columbia, >50K
18, ?,239135, HS-grad,9, Never-married, ?, Own-child, White, Male,1,0,40, United-States, <=50K
28, Self-emp-not-inc,26776, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,1,1,90, United-States, <=50K
65, Private,275402, 9th,5, Separated, Craft-repair, Other-relative, White, Male,-7,0,40, United-States, <=50K
20, Private,50149, 12th,9, Never-married, Machine-op-inspct, Own-child, White, Female,25,1,24, United-States, <=50K
43, Private,255619, Assoc-acdm,12, Divorced, Priv-house-serv, Not-in-family, White, Female,2,0,30, Columbia, <=50K
20, Private,207241, HS-grad,9, Separated, Transport-moving, Not-in-family, Black, Male,1,1,40, United-States, <=50K
49, Private,301650, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,-3,1,46, Ecuador, <=50K
64, ?,276586, HS-grad,9, Never-married, ?, Not-in-family, White, Male,-10,1,40, Cuba, <=50K
17, Self-emp-not-inc,211574, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,17,0,36, United-States, <=50K
72, ?,137279, 10th,6, Married-civ-spouse, ?, Husband, White, Male,15,1,30, United-States, <=50K
42, Private,189380, Prof-school,15, Divorced, Prof-specialty, Unmarried, White, Female,14,1,40, El-Salvador, <=50K
48, Private,160203, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,4,1,40, United-States, <=50K
34, State-gov,232541, 11th,14, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,14859,0,31, Japan, <=50K
28, ?,186776, HS-grad,9, Divorced, ?, Not-in-family, Black, Female,23,0,40, United-States, <=50K
31, Private,35756, 10th,6, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,-19,1,40, United-States, <=50K
23, ?,105265, Some-college,10, Never-married, ?, Own-child, White, Male,-2,0,40, United-States, <=50K
47, Self-emp-inc,199890, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,34,0,59, United-States, <=50K
29, Private,102504, HS-grad,9, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,-20,2,40, Haiti, <=50K
49, Local-gov,295743, Assoc-voc,11, Married-civ-spouse, Protective-serv, Husband, Black, Male,3167,0,40, United-States, <=50K
22, ?,222135, Assoc-voc,11, Never-married, ?, Not-in-family, White, Female,0,1,40, United-States, <=50K
38, ?,163224, Masters,14, Married-AF-spouse, ?, Wife, White, Female,-3,1,9, United-States, >50K
