age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
37, Private,262573, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,-22,0,38, Outlying-US(Guam-USVI-etc), <=50K
43, Private,230250, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,3097,1,20, United-States, <=50K
37, Private,253602, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Female,24,0,40, United-States, <=50K
34, Private,202512, 1st-4th,11, Never-married, Prof-specialty, Not-in-family, White, Female,3108,0,30, United-States, <=50K
36, Local-gov,435289, HS-grad,10, Divorced, Craft-repair, Own-child, White, Male,-13,1,36, United-States, >50K
51, Private,285175, Some-college,10, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,25,0,40, Outlying-US(Guam-USVI-etc), <=50K
47, Private,208573, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,17,0,49, United-States, <=50K
48, Private,563503, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,-6,0,48, United-States, >50K
17, Self-emp-not-inc,54841, HS-grad,9, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,-4,0,35, United-States, <=50K
50, Private,214947, Bachelors,13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,32,0,49, United-States, <=50K
52, Private,280309, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7927,-2,33, United-States, <=50K
39, Private,279015, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Male,-3,1,50, United-States, <=50K
28, Local-gov,415393, Bachelors,13, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,36,0,44, United-States, >50K
41, Federal-gov,292267, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,20,0,50, United-States, >50K
32, Private,410811, Bachelors,13, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,8268,0,56, Ireland, >50K
43, Private,257621, 11th,7, Divorced, Transport-moving, Not-in-family, White, Male,-5,0,48, El-Salvador, <=50K
78, Private,226088, HS-grad,10, Widowed, Adm-clerical, Not-in-family, White, Female,17,1,20, United-States, <=50K
51, State-gov,440915, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Black, Male,7711,-1,21, United-States, <=50K
47, Private,416430, 10th,7, Never-married, Other-service, Not-in-family, White, Male,20,2,40, France, <=50K
18, Private,400682, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,13,1,34, United-States, <=50K
39, Without-pay,177566, HS-grad,9, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,-23,1,48, United-States, <=50K
43, Private,198968, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,-41,-1,48, Iran, <=50K
19, Private,48433, Some-college,10, Married-spouse-absent, Transport-moving, Not-in-family, Other, Male,19,1,6, Mexico, <=50K
27, Private,66639, Some-college,10, Never-married, Other-service, Other-relative, White, Female,19,0,3, Mexico, <=50K
17, Private,261924, 11th,7, Never-married, Other-service, Not-in-family, White, Male,11,0,29, El-Salvador, <=50K
44, Private,268632, 10th,6, Divorced, Transport-moving, Not-in-family, White, Male,18,2488,49, United-States, <=50K
39, Private,411094, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,30,-1,34, United-States, <=50K
48, Private,307996, 1st-4th,6, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,48,0,50, Hungary, <=50K
49, Private,228640, HS-grad,9, Divorced, Adm-clerical, Husband, White, Male,10,0,40, United-States, <=50K
31, Private,273073, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,-31,1,45, United-States, <=50K
50, Private,222934, Doctorate,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,20,1,49, United-States, <=50K
34, Private,202512, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male,3,0,50, United-States, <=50K
25, Private,194750, 1st-4th,2, Divorced, Other-service, Not-in-family, White, Male,-27,1,35, United-States, <=50K
48, Private,60986, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,38,0,49, United-States, <=50K
30, Private,173637, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,37,0,49, United-States, >50K
35, Private,306874, Bachelors,13, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,25,-1,55, Mexico, >50K
30, Private,229661, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,26,0,49, England, <=50K
22, Private,248001, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4,1,29, Mexico, <=50K
41, Private,218518, 1st-4th,3, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,3201,0,50, Canada, <=50K
38, Local-gov,238476, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,15,0,49, United-States, <=50K
35, Private,253440, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,35,0,50, Mexico, <=50K
38, Never-worked,182595, HS-grad,9, Divorced, Transport-moving, Husband, White, Male,27,-1,51, United-States, <=50K
40, Self-emp-inc,184209, Assoc-acdm,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,14,0,49, Canada, >50K
48, Local-gov,220350, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,5,0,40, United-States, <=50K
51, Private,171280, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,1,-1,40, United-States, >50K
54, Private,132558, HS-grad,9, Divorced, Adm-clerical, Other-relative, White, Female,9,0,40, Thailand, <=50K
34, Private,138937, HS-grad,9, Divorced, Transport-moving, Other-relative, White, Male,2,1,43, United-States, <=50K
19, Private,270975, Assoc-acdm,15, Married-spouse-absent, Exec-managerial, Not-in-family, Other, Male,15,3,50, Laos, <=50K
35, Private,393499, Bachelors,13, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,17,0,49, United-States, <=50K
31, Private,401102, 9th,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-28,1,40, United-States, <=50K
58, Private,46318, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,11,0,40, United-States, <=50K
33, Private,188357, 9th,6, Separated, Other-service, Unmarried, Black, Female,-6,2,40, United-States, <=50K
45, ?,241312, Preschool,2, Widowed, ?, Not-in-family, Other, Female,-9,-3,33, Dominican-Republic, <=50K
36, Private,238098, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,-11,-1,45, United-States, <=50K
63, Local-gov,312294, Masters,14, Divorced, Exec-managerial, Not-in-family, Black, Male,26,1,49, United-States, <=50K
35, Self-emp-not-inc,405801, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,35, United-States, <=50K
33, Private,134935, HS-grad,9, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,-14,0,50, United-States, <=50K
27, Private,50556, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,-24,2,45, United-States, <=50K
43, Private,211618, Masters,14, Married-civ-spouse, Transport-moving, Husband, White, Male,30,0,49, United-States, <=50K
29, Private,332687, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,30,1,40, Guatemala, <=50K
20, Private,208617, 1st-4th,3, Widowed, Other-service, Not-in-family, Black, Female,23,1,18, Mexico, <=50K
35, Private,286442, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,36,1,49, United-States, >50K
24, Private,327845, 11th,7, Never-married, Craft-repair, Own-child, White, Male,13,1,40, United-States, <=50K
51, ?,303813, Masters,14, Never-married, ?, Not-in-family, White, Female,4,1,34, United-States, <=50K
32, Private,294658, Some-college,10, Separated, Exec-managerial, Not-in-family, White, Male,34,0,50, United-States, <=50K
41, Private,207795, Assoc-acdm,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,24,0,40, Portugal, <=50K
40, Private,270054, 5th-6th,3, Divorced, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Female,-8,1,40, Thailand, <=50K
33, Federal-gov,240341, Some-college,10, Divorced, Exec-managerial, Not-in-family, Black, Male,36,0,40, United-States, <=50K
46, Private,330880, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7921,-1,49, Cuba, >50K
38, Private,271658, Bachelors,13, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,10,0,50, Mexico, <=50K
44, Federal-gov,369624, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,20,1,23, United-States, <=50K
51, Private,253525, Bachelors,13, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,44,0,49, United-States, <=50K
35, Private,386835, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,16,0,55, United-States, <=50K
50, Private,184066, HS-grad,9, Married-spouse-absent, Other-service, Not-in-family, White, Female,13,1,20, United-States, <=50K
37, Private,263382, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,17,0,44, United-States, <=50K
46, Private,327212, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3,-1,49, United-States, <=50K
26, Private,374374, HS-grad,9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,10,0,49, United-States, <=50K
26, Private,346237, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Female,18,1,30, United-States, <=50K
34, Private,51234, 5th-6th,3, Divorced, Adm-clerical, Not-in-family, White, Female,5,1,49, United-States, <=50K
38, Private,75439, 9th,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,2,-1,50, United-States, <=50K
48, Private,277066, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,25,1,48, United-States, <=50K
43, Private,154718, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-48,1,43, United-States, <=50K
59, ?,380922, Assoc-acdm,13, Never-married, ?, Not-in-family, White, Male,53,1,-1, Thailand, <=50K
35, Private,211281, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,-15,0,33, United-States, <=50K
29, Private,198733, Some-college,10, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,13,2,40, Portugal, <=50K
46, Private,419345, Assoc-acdm,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,34,-1,53, United-States, >50K
44, Local-gov,233044, Prof-school,14, Divorced, Prof-specialty, Not-in-family, White, Male,-28,0,50, United-States, <=50K
43, Private,217448, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,-30,1,49, United-States, >50K
43, Private,221868, Assoc-acdm,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,-20,0,16, United-States, <=50K
21, Private,383126, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,21,1,49, Mexico, <=50K
34, Private,393625, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,-6,0,18, Philippines, <=50K
47, Private,60324, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Male,-13,0,49, United-States, >50K
37, Private,224638, Masters,14, Married-civ-spouse, Adm-clerical, Wife, White, Female,9,1,16, United-States, <=50K
42, Private,189143, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,39,1,49, United-States, <=50K
36, Private,389445, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,15087,0,49, Mexico, <=50K
23, Private,245629, 9th,5, Never-married, Other-service, Unmarried, Black, Male,17,2,30, United-States, <=50K
52, Private,297736, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,8,0,40, United-States, <=50K
80, Private,68708, HS-grad,9, Widowed, Farming-fishing, Not-in-family, White, Female,-7,2,19, United-States, <=50K
48, Private,221134, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,-43,1,37, United-States, <=50K
46, Private,304656, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,-23,1,49, United-States, <=50K
53, Federal-gov,281056, 10th,6, Married-spouse-absent, Priv-house-serv, Not-in-family, White, Female,-9,1,30, Haiti, <=50K
44, Private,296293, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,17,0,40, United-States, >50K
33, Private,215760, 5th-6th,3, Married-civ-spouse, Adm-clerical, Wife, White, Female,16,0,35, Columbia, <=50K
42, Private,369272, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,3018,0,49, United-States, >50K
42, State-gov,74737, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,28,1701,50, United-States, <=50K
38, Private,202316, Bachelors,13, Married-AF-spouse, Adm-clerical, Not-in-family, White, Female,27,1980,26, United-States, <=50K
42, Private,56201, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,7,1,49, United-States, >50K
43, Private,295996, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,-5,0,40, United-States, <=50K
49, Private,303401, Bachelors,13, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,54,0,50, India, <=50K
44, Private,303075, Assoc-acdm,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
32, Private,300106, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-10,0,40, United-States, <=50K
41, Private,229200, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,3699,0,50, United-States, <=50K
44, Private,212322, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,47,0,49, Germany, >50K
40, Private,267042, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,13,1,40, United-States, <=50K
39, Private,279045, Bachelors,11, Divorced, Adm-clerical, Unmarried, Black, Female,16,1,38, Germany, <=50K
35, Private,368246, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,6,0,50, United-States, <=50K
47, Private,224647, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,2,0,50, Thailand, >50K
25, Private,321225, Assoc-acdm,13, Married-civ-spouse, Sales, Wife, White, Female,34,1,15, England, <=50K
56, Self-emp-not-inc,335136, HS-grad,9, Married-spouse-absent, Craft-repair, Not-in-family, Other, Male,26,3,30, Puerto-Rico, <=50K
28, Private,413723, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,-19,0,49, United-States, <=50K
44, Self-emp-inc,205371, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,54,0,49, United-States, <=50K
37, Private,197336, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3421,0,40, United-States, <=50K
38, Private,289938, Assoc-acdm,13, Divorced, Adm-clerical, Unmarried, Black, Female,8,1,49, United-States, <=50K
45, Private,311545, 5th-6th,4, Never-married, Transport-moving, Not-in-family, Other, Male,53,1,19, Mexico, <=50K
40, Private,311232, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,28,0,40, Mexico, <=50K
58, Private,381313, HS-grad,9, Separated, Transport-moving, Not-in-family, Black, Female,14,0,40, United-States, <=50K
26, Self-emp-not-inc,59340, Some-college,15, Divorced, Prof-specialty, Unmarried, White, Female,-52,0,49, ?, <=50K
19, Private,32958, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,-20,1,40, United-States, <=50K
28, Private,236088, 12th,6, Never-married, Handlers-cleaners, Not-in-family, Other, Male,38,2,30, Puerto-Rico, <=50K
20, Private,345338, Some-college,10, Married-spouse-absent, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,17,0,40, India, <=50K
46, Private,218860, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-39,1,34, United-States, <=50K
50, Private,67368, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,31,1,50, United-States, <=50K
39, Private,219910, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,61,0,49, Taiwan, >50K
45, Federal-gov,431639, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, White, Male,-27,-2,40, United-States, <=50K
35, Private,310761, Bachelors,13, Separated, Exec-managerial, Not-in-family, White, Male,71,1,50, United-States, <=50K
34, Private,188865, Assoc-acdm,13, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,4949,-2,50, United-States, <=50K
60, Private,262655, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5397,-1,49, United-States, >50K
16, Private,116605, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Male,-45,1,37, United-States, <=50K
59, Private,257732, Masters,14, Divorced, Adm-clerical, Not-in-family, White, Female,18,0,40, United-States, <=50K
53, Private,331796, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,8693,1,49, England, >50K
34, Private,430752, HS-grad,9, Married-AF-spouse, Adm-clerical, Other-relative, White, Female,15,0,22, United-States, >50K
33, Private,418370, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,14628,0,43, Mexico, <=50K
42, Private,189964, 1st-4th,2, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,34, China, <=50K
40, Private,239794, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,-1,0,49, United-States, >50K
37, Private,168120, HS-grad,9, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,42,2,24, France, <=50K
45, ?,389704, Some-college,10, Married-civ-spouse, ?, Not-in-family, White, Male,44,2,48, Mexico, <=50K
52, Private,301832, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3531,0,49, United-States, >50K
33, Private,230981, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,-7,0,34, Philippines, <=50K
17, Private,255287, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, Other, Female,-25,-1,29, Iran, <=50K
52, Private,57008, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,-10,0,49, United-States, <=50K
37, Private,324150, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Male,19,0,44, United-States, <=50K
29, Private,301590, Some-college,10, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,21,0,40, India, <=50K
44, Private,212999, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,63,-1,49, Canada, >50K
19, Private,272543, 10th,6, Never-married, Transport-moving, Own-child, White, Male,-21,1,31, United-States, <=50K
34, Private,218164, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,-9,1,34, Philippines, <=50K
40, Private,182036, HS-grad,9, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,49,0,48, Outlying-US(Guam-USVI-etc), <=50K
35, Private,240829, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,-9,1,49, United-States, <=50K
32, Private,179124, Assoc-acdm,5, Never-married, Other-service, Not-in-family, White, Female,7,0,20, United-States, <=50K
45, Private,200410, Bachelors,13, Separated, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,8986,-1,62, Philippines, <=50K
49, Private,286450, HS-grad,14, Married-civ-spouse, Transport-moving, Husband, White, Male,-10,0,49, United-States, <=50K
33, Private,252624, Prof-school,15, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,77,1,40, Philippines, >50K
40, Private,227942, Assoc-acdm,15, Married-civ-spouse, Craft-repair, Husband, White, Male,3815,-1,50, United-States, >50K
22, Private,210936, 5th-6th,4, Never-married, Transport-moving, Husband, White, Male,-7,0,49, Mexico, <=50K
42, Private,262158, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,17,0,49, United-States, <=50K
35, Private,187475, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3269,0,49, United-States, <=50K
36, Private,271799, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
20, Private,417057, 5th-6th,3, Married-civ-spouse, Transport-moving, Husband, White, Male,-10,0,49, Mexico, <=50K
40, Private,255747, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,-4,1,50, United-States, <=50K
16, Private,233777, 10th,5, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,32,0,22, Japan, <=50K
49, Self-emp-not-inc,295486, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,-9,1,49, Mexico, <=50K
26, Private,416978, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,32,1,40, United-States, <=50K
43, Federal-gov,416345, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,8299,-1,49, Ireland, >50K
45, Private,297091, 9th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,14,0,49, United-States, <=50K
35, Private,254800, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,-13,0,48, Columbia, <=50K
33, Private,379925, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,-67,0,12, Columbia, <=50K
38, Local-gov,213431, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Black, Male,8,0,36, United-States, <=50K
34, Private,198117, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-31,-1,50, ?, <=50K
21, Private,286480, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,12,1,50, United-States, <=50K
36, Private,199766, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,-20,0,50, United-States, <=50K
42, Private,413768, 11th,7, Married-civ-spouse, Adm-clerical, Husband, White, Male,-20,1,49, United-States, <=50K
39, Private,320392, Bachelors,13, Never-married, Other-service, Not-in-family, Black, Male,47,-1,48, United-States, <=50K
35, Private,57837, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,-16,1,49, United-States, <=50K
29, Private,380335, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,-11,1,44, United-States, <=50K
62, Private,166509, Some-college,10, Widowed, Adm-clerical, Not-in-family, White, Female,12,1,30, United-States, <=50K
31, Private,326005, 5th-6th,3, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,-20,0,49, United-States, <=50K
34, Private,66174, 10th,11, Never-married, Other-service, Not-in-family, White, Male,-19,0,30, United-States, <=50K
26, Private,68453, Doctorate,15, Divorced, Prof-specialty, Unmarried, White, Female,-54,1,34, ?, <=50K
48, Private,205715, HS-grad,9, Divorced, Transport-moving, Not-in-family, Black, Male,59,0,50, Hungary, <=50K
50, Private,282296, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7537,0,49, United-States, <=50K
22, Private,246686, Some-college,10, Never-married, Sales, Not-in-family, White, Female,6,1,30, Haiti, <=50K
39, Private,259679, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,-19,0,47, United-States, <=50K
41, Private,389694, HS-grad,10, Married-civ-spouse, Transport-moving, Husband, White, Male,25,0,49, United-States, <=50K
24, Private,49068, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,-20,-1,49, United-States, <=50K
41, Private,181631, 10th,6, Divorced, Transport-moving, Not-in-family, White, Male,32,2,49, United-States, <=50K
15, Private,285432, 11th,7, Never-married, Other-service, Own-child, White, Male,30,1,28, United-States, <=50K
33, Private,48919, 7th-8th,10, Married-civ-spouse, Transport-moving, Husband, Other, Male,13,1,48, Columbia, <=50K
48, Never-worked,49174, 5th-6th,5, Married-civ-spouse, Transport-moving, Husband, White, Male,53,1,51, United-States, <=50K
46, Private,202074, Assoc-acdm,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,-10,1,49, United-States, <=50K
29, Private,405647, Bachelors,13, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,17,-1,49, United-States, <=50K
37, Private,320683, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,13,0,49, United-States, <=50K
35, Private,179662, Assoc-acdm,4, Married-civ-spouse, Transport-moving, Husband, White, Male,12,-1,50, United-States, <=50K
54, Private,231479, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,11,0,40, United-States, <=50K
36, Private,225646, Assoc-acdm,13, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,22,-1,50, China, <=50K
55, Private,267146, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,7781,0,50, United-States, >50K
61, Private,195591, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,6,1,40, United-States, <=50K
42, Private,228615, Assoc-acdm,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-21,0,49, United-States, <=50K
51, Private,186925, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,14,1,49, United-States, >50K
27, Private,312685, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,12,2240,40, United-States, <=50K
44, Private,230732, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,18,1,40, United-States, <=50K
33, Self-emp-not-inc,234794, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,-50,-1,49, United-States, >50K
40, Private,177742, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,-2,1,35, United-States, <=50K
58, Private,287980, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,22,-1,49, United-States, <=50K
52, Private,206334, Some-college,10, Married-spouse-absent, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,61,0,50, Ecuador, <=50K
38, Private,222174, Bachelors,13, Never-married, Tech-support, Not-in-family, Black, Female,34,0,48, United-States, <=50K
43, Private,384077, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,22,1,49, United-States, <=50K
45, Private,348636, Assoc-acdm,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,42,-2,49, Honduras, <=50K
48, Private,285691, Masters,14, Divorced, Transport-moving, Not-in-family, Black, Female,-5,1,43, United-States, <=50K
48, Self-emp-not-inc,186109, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,36,1,49, Mexico, >50K
28, Private,453551, Some-college,10, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,38,2,49, Columbia, <=50K
22, Private,176114, Some-college,10, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,30,0,18, France, <=50K
48, Private,428240, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,13879,-2,35, United-States, <=50K
46, Private,308874, HS-grad,9, Divorced, Transport-moving, Husband, Black, Male,27,0,49, United-States, <=50K
73, Private,217148, Some-college,10, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,35,1,31, United-States, <=50K
36, Private,390052, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,2637,-1,49, Cambodia, <=50K
39, Private,60130, HS-grad,9, Separated, Transport-moving, Not-in-family, White, Male,1,0,51, Germany, <=50K
34, Private,278736, Assoc-acdm,13, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,12,0,23, United-States, <=50K
25, Private,324992, 9th,6, Never-married, Craft-repair, Not-in-family, White, Male,16,1,50, Mexico, <=50K
27, Private,194526, Bachelors,13, Never-married, Other-service, Not-in-family, Other, Male,21,2,59, Mexico, <=50K
36, Private,211517, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,8,-1,50, United-States, <=50K
41, Private,184315, 10th,6, Divorced, Transport-moving, Not-in-family, White, Male,39,1,40, United-States, <=50K
38, Private,384881, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-26,1,40, Canada, <=50K
37, Private,188789, 1st-4th,15, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,56,-2,50, India, >50K
42, Private,236386, Assoc-acdm,10, Married-spouse-absent, Adm-clerical, Not-in-family, Other, Female,50,2,40, Puerto-Rico, <=50K
49, Private,210684, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,8424,-1,51, United-States, >50K
17, Private,177649, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,-14,2,40, England, <=50K
