age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
54, Private,86011, Doctorate,15, Married-civ-spouse, Craft-repair, Husband, White, Male,-53,0,50, United-States, <=50K
49, Federal-gov,59462, HS-grad,9, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,-5,-1,40, China, <=50K
17, Private,295512, 7th-8th,11, Never-married, Machine-op-inspct, Not-in-family, White, Female,5,1,40, Trinadad&Tobago, <=50K
47, Private,50267, 10th,7, Never-married, Transport-moving, Not-in-family, Black, Male,-38,-1,40, United-States, <=50K
27, Private,88402, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Female,-21,0,40, United-States, <=50K
54, Federal-gov,49744, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,76,-3,63, United-States, >50K
55, Private,155752, Assoc-voc,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,-14,0,40, United-States, >50K
53, Federal-gov,33321, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,69,-2,62, United-States, >50K
26, Private,301547, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,-75,3,40, ?, <=50K
51, Federal-gov,38681, Bachelors,13, Divorced, Sales, Unmarried, White, Male,77,-3,62, United-States, >50K
54, State-gov,121239, Some-college,10, Separated, Adm-clerical, Not-in-family, Black, Male,31,2,21, United-States, <=50K
52, Self-emp-inc,28802, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,83,-1,58, United-States, >50K
23, Private,90188, 11th,7, Never-married, Adm-clerical, Not-in-family, White, Female,59,-2,13, Japan, <=50K
27, State-gov,176335, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,-30,-1,37, United-States, <=50K
21, Private,60943, Some-college,10, Never-married, ?, Not-in-family, White, Female,44,0,40, United-States, <=50K
56, Private,29305, Bachelors,13, Married-civ-spouse, Adm-clerical, Other-relative, Black, Female,3,0,40, United-States, >50K
48, Private,251242, HS-grad,9, Divorced, Craft-repair, Unmarried, Black, Male,4233,1,63, Cuba, <=50K
32, Private,261745, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,1296,2,44, United-States, <=50K
56, Local-gov,207327, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,-13,1,53, United-States, >50K
24, Private,65559, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,-24,0,40, India, <=50K
64, Private,309197, 10th,5, Married-civ-spouse, Sales, Wife, Black, Female,18,-1,43, United-States, >50K
41, Local-gov,408850, 12th,9, Married-civ-spouse, Transport-moving, Husband, White, Male,-96,1,40, United-States, <=50K
37, Private,57053, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,-47,1,40, United-States, <=50K
44, Private,18865, Some-college,10, Never-married, Sales, Unmarried, White, Male,10,0,40, United-States, <=50K
32, Private,14987, Some-college,10, Never-married, Sales, Not-in-family, White, Male,20,0,40, United-States, <=50K
51, Local-gov,167631, Masters,14, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,-15,-2,55, United-States, >50K
51, Federal-gov,86611, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,2,-1,40, China, <=50K
19, Private,46634, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,2741,2,40, China, <=50K
38, Private,202208, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,-73,0,50, United-States, <=50K
15, Local-gov,283977, Masters,14, Never-married, Prof-specialty, Not-in-family, Other, Male,-75,-3,40, ?, <=50K
47, Private,229289, 7th-8th,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-21,1,40, United-States, <=50K
25, Local-gov,365191, 12th,9, Never-married, Transport-moving, Not-in-family, White, Male,-98,1,40, United-States, <=50K
52, Private,58508, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,-41,1,40, United-States, <=50K
35, Private,192738, Masters,14, Divorced, Prof-specialty, Unmarried, White, Male,6,-2,55, United-States, >50K
50, Private,48495, 10th,6, Never-married, Craft-repair, Not-in-family, Black, Male,-28,-2,40, United-States, <=50K
56, Private,42297, Bachelors,13, Divorced, Sales, Unmarried, White, Male,-52,-3,45, Columbia, >50K
45, Federal-gov,217577, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-2,3,47, Puerto-Rico, >50K
60, Private,111453, Assoc-voc,15, Married-civ-spouse, Prof-specialty, Husband, White, Female,19,0,56, United-States, >50K
29, Private,316569, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,-25,0,40, United-States, <=50K
26, Private,175325, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Male,-92,2,44, United-States, <=50K
51, Federal-gov,124376, HS-grad,9, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,4375,-1,40, China, <=50K
63, Federal-gov,171846, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,28,3,40, United-States, >50K
49, Private,93418, 7th-8th,6, Divorced, Transport-moving, Not-in-family, Black, Female,16,-2,41, United-States, <=50K
33, Federal-gov,63753, Assoc-voc,11, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,-1,0,40, United-States, <=50K
56, ?,177218, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,7927,-1,40, United-States, >50K
28, Private,19719, Some-college,10, Never-married, Sales, Unmarried, White, Male,27,-1,40, United-States, <=50K
46, Private,125091, HS-grad,9, Never-married, Sales, Unmarried, White, Male,39,-1,40, United-States, <=50K
14, Local-gov,181531, HS-grad,9, Never-married, ?, Own-child, Black, Female,31,1,13, United-States, <=50K
33, Private,84650, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,-29,1,40, United-States, <=50K
33, Federal-gov,30511, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,14,0,40, United-States, <=50K
57, Private,330957, HS-grad,9, Married-civ-spouse, Sales, Wife, Black, Female,49,0,57, United-States, >50K
55, Private,347228, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Female,69,0,40, United-States, >50K
21, Private,181970, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Female,-11,-1,40, United-States, <=50K
25, Private,89006, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,3066,3,40, United-States, <=50K
27, Private,239778, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,-84,2,45, United-States, <=50K
57, Private,296195, Assoc-voc,11, Never-married, Tech-support, Other-relative, White, Female,-13,-2,-6, United-States, <=50K
35, ?,59984, Bachelors,12, Married-civ-spouse, ?, Husband, White, Male,40,2,40, Honduras, <=50K
36, Private,250358, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-29,0,57, United-States, >50K
23, Private,58459, Some-college,10, Never-married, Machine-op-inspct, Own-child, Black, Female,3681,-1,48, Philippines, <=50K
42, Private,58284, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,-10,3,47, Puerto-Rico, >50K
24, Private,67509, Some-college,10, Never-married, Sales, Not-in-family, White, Male,16,0,40, United-States, <=50K
23, Private,94182, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,14,-1,40, United-States, <=50K
29, Federal-gov,107150, HS-grad,9, Divorced, Protective-serv, Not-in-family, White, Male,15,0,40, United-States, <=50K
49, Private,243389, 10th,6, Never-married, Sales, Own-child, Black, Female,-6,-1,40, United-States, <=50K
48, Private,72095, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,-3,1,40, United-States, <=50K
24, Private,69899, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,42,1,40, United-States, <=50K
23, Private,60088, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,21,0,40, United-States, <=50K
49, Private,53536, 10th,7, Never-married, Other-service, Not-in-family, Black, Female,-4,-1,40, United-States, <=50K
56, Private,182622, Assoc-voc,13, Never-married, Adm-clerical, Other-relative, Black, Female,-1,0,40, United-States, <=50K
37, Private,252546, HS-grad,9, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,11,-2,40, Ecuador, <=50K
17, Private,76152, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,-13,1,24, United-States, <=50K
61, Private,23733, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-47,3,8, United-States, >50K
24, Private,145968, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Female,-15,1,40, El-Salvador, <=50K
48, Federal-gov,8336, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,1,40, China, <=50K
44, Federal-gov,150603, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,23,0,40, United-States, <=50K
42, Private,121341, 5th-6th,3, Married-spouse-absent, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,-44,-5,40, Mexico, <=50K
60, Private,27877, Some-college,10, Married-civ-spouse, Sales, Unmarried, White, Female,79,-3,60, United-States, >50K
23, Private,127749, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Female,21,2,40, United-States, <=50K
18, ?,190479, HS-grad,9, Never-married, ?, Not-in-family, White, Female,4005,-2,2, United-States, <=50K
19, Private,81501, HS-grad,9, Never-married, Priv-house-serv, Not-in-family, White, Female,-33,-1,40, United-States, <=50K
18, Private,56649, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,-36,0,25, United-States, <=50K
44, Private,249492, HS-grad,9, Divorced, Tech-support, Unmarried, Black, Male,4007,1,40, Cuba, <=50K
51, Private,178233, HS-grad,9, Divorced, Sales, Unmarried, White, Male,8,-1,55, United-States, <=50K
21, Private,95466, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,-61,2,40, Italy, <=50K
48, Federal-gov,47814, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,4,0,43, United-States, <=50K
49, Private,77373, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,13,2,40, United-States, >50K
30, State-gov,164031, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,-25,-1,37, United-States, <=50K
62, Private,260985, Masters,11, Married-civ-spouse, Sales, Wife, Black, Female,46,-2,55, United-States, >50K
41, Private,204788, Some-college,16, Married-civ-spouse, Craft-repair, Husband, White, Male,-60,0,49, United-States, <=50K
30, Private,65474, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,-48,0,40, India, <=50K
49, Private,63152, 10th,7, Divorced, Other-service, Not-in-family, Black, Male,-4,-3,13, United-States, <=50K
15, Local-gov,70721, Some-college,10, Never-married, ?, Own-child, Black, Female,46,3,12, United-States, <=50K
41, Private,136271, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,-42,-1,50, United-States, <=50K
44, Private,123792, 5th-6th,3, Married-spouse-absent, Craft-repair, Unmarried, White, Male,-18,-4,40, Mexico, <=50K
36, Private,169107, HS-grad,9, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,20,-3,40, United-States, <=50K
51, ?,171251, HS-grad,9, Married-civ-spouse, ?, Husband, Black, Male,7936,1,40, United-States, >50K
48, Federal-gov,52611, Masters,11, Divorced, Prof-specialty, Not-in-family, White, Male,30,-1,43, United-States, <=50K
48, Private,68851, 10th,6, Divorced, Other-service, Not-in-family, Black, Female,9,-2,40, United-States, <=50K
28, Private,50836, Assoc-voc,6, Never-married, Sales, Other-relative, White, Female,5,1,40, El-Salvador, <=50K
25, Private,36059, Some-college,10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,-18,1,18, Vietnam, <=50K
38, Private,65813, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,-57,1,40, United-States, <=50K
43, Private,228117, HS-grad,9, Divorced, Other-service, Unmarried, Black, Male,3974,2,65, Cuba, <=50K
18, Private,68327, Some-college,10, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,-45,1,61, Taiwan, <=50K
40, Private,24913, HS-grad,9, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,2,-2,40, United-States, <=50K
28, Private,236564, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,-49,1,40, Mexico, <=50K
53, Private,36692, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,77,-3,61, United-States, >50K
30, Private,204554, 5th-6th,5, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,-73,0,40, Mexico, <=50K
48, Private,137060, Assoc-voc,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-27,2,40, United-States, <=50K
37, Private,114420, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,-41,-1,49, United-States, <=50K
48, Private,88258, 10th,6, Divorced, Sales, Own-child, Other, Female,4,-2,13, United-States, <=50K
29, Private,27286, Some-college,10, Never-married, Sales, Unmarried, White, Male,58,-1,40, United-States, <=50K
50, Private,113312, Assoc-voc,11, Never-married, Craft-repair, Unmarried, White, Male,31,-2,40, Portugal, <=50K
18, ?,169833, 11th,8, Never-married, ?, Not-in-family, White, Female,3915,-2,40, United-States, <=50K
30, Private,118525, HS-grad,7, Never-married, Other-service, Other-relative, Black, Female,-17,0,40, United-States, <=50K
31, Private,46503, Prof-school,14, Never-married, Prof-specialty, Not-in-family, White, Female,14764,0,36, United-States, >50K
21, Private,61675, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female,3905,-1,50, Philippines, <=50K
27, Private,11929, Some-college,10, Never-married, Sales, Unmarried, White, Male,26,-1,40, United-States, <=50K
41, Private,118466, 5th-6th,5, Married-spouse-absent, Craft-repair, Unmarried, White, Male,-54,-2,40, Mexico, <=50K
37, Private,75292, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,-25,1,40, United-States, <=50K
49, Private,125975, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,-47,0,40, United-States, <=50K
54, ?,178811, Assoc-acdm,12, Married-civ-spouse, ?, Husband, White, Male,-48,3,40, United-States, <=50K
41, Private,191260, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,-2,-5,53, United-States, >50K
47, Private,117748, 5th-6th,2, Married-spouse-absent, Craft-repair, Unmarried, White, Male,-35,-3,40, Mexico, <=50K
72, Federal-gov,87409, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,10,3,40, United-States, >50K
51, Local-gov,216857, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,3,1,51, United-States, >50K
22, Private,81602, Assoc-voc,11, Never-married, Protective-serv, Not-in-family, White, Male,48,-1,40, United-States, <=50K
60, Private,45273, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,84,-3,61, United-States, >50K
20, ?,158614, 7th-8th,8, Never-married, ?, Own-child, White, Female,-18,0,40, United-States, <=50K
38, Private,68707, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,-46,1,40, United-States, <=50K
42, Private,156316, HS-grad,9, Divorced, Tech-support, Unmarried, Black, Male,3858,1,61, Cuba, <=50K
48, Federal-gov,96007, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,2858,-1,40, Poland, >50K
24, ?,239756, Bachelors,13, Never-married, ?, Wife, White, Female,0,4,22, Iran, >50K
56, Private,324626, HS-grad,9, Married-civ-spouse, Sales, Wife, Black, Female,32,-1,57, United-States, >50K
43, Private,152575, HS-grad,9, Married-spouse-absent, Other-service, Unmarried, Black, Male,4595,1,59, China, <=50K
25, Private,131913, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Female,20,2,31, United-States, <=50K
51, Federal-gov,149224, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, Black, Male,39,0,40, United-States, <=50K
50, Self-emp-inc,81311, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,63,-1,40, United-States, >50K
53, Private,145385, HS-grad,9, Married-civ-spouse, Adm-clerical, Other-relative, Black, Female,18,0,40, United-States, >50K
48, Federal-gov,151565, Masters,9, Divorced, Prof-specialty, Not-in-family, White, Male,43,-2,40, United-States, <=50K
57, Private,335313, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Female,44,0,44, United-States, >50K
45, Private,57083, HS-grad,9, Divorced, Sales, Unmarried, Black, Male,4084,1,64, Cuba, <=50K
24, Private,44345, Some-college,10, Never-married, Sales, Not-in-family, White, Male,24,-1,40, United-States, <=50K
22, Private,107280, Masters,14, Never-married, Prof-specialty, Not-in-family, Other, Male,-103,-3,40, ?, <=50K
16, Never-worked,168237, 10th,8, Never-married, ?, Own-child, White, Male,-21,1,40, United-States, <=50K
37, Private,264090, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-36,0,49, United-States, <=50K
50, Private,56615, 10th,6, Divorced, Craft-repair, Unmarried, Black, Female,-7,-2,40, United-States, <=50K
46, Private,161867, Some-college,10, Divorced, Sales, Own-child, Black, Female,16,-3,14, United-States, <=50K
41, Local-gov,33159, Some-college,11, Never-married, Prof-specialty, Not-in-family, Other, Male,-66,-3,21, ?, <=50K
47, Federal-gov,112193, Masters,11, Divorced, Prof-specialty, Not-in-family, White, Female,35,0,44, United-States, <=50K
20, ?,175229, 10th,11, Never-married, ?, Not-in-family, White, Female,3991,-2,40, United-States, <=50K
25, Private,165145, Bachelors,12, Married-AF-spouse, Adm-clerical, Other-relative, White, Female,-44,1,40, United-States, <=50K
45, Private,306198, HS-grad,6, Divorced, Craft-repair, Unmarried, Black, Female,-18,-2,40, United-States, <=50K
59, Self-emp-not-inc,204660, Bachelors,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,-59,0,50, Taiwan, >50K
49, Self-emp-inc,23015, Prof-school,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,77,-1,40, United-States, >50K
45, Private,219466, HS-grad,9, Divorced, Tech-support, Unmarried, Black, Male,3032,2,64, Cuba, <=50K
35, Private,37129, HS-grad,9, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,34,-3,40, United-States, <=50K
39, Private,329090, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, Black, Female,42,0,44, United-States, >50K
16, Never-worked,188656, 11th,9, Never-married, ?, Own-child, Black, Female,10,-2,23, United-States, <=50K
51, Federal-gov,53317, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,99,-2,63, United-States, >50K
31, Private,66624, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,-48,0,40, United-States, <=50K
55, Private,28599, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,71,-3,62, United-States, >50K
27, Private,207048, Preschool,4, Never-married, Machine-op-inspct, Not-in-family, White, Male,377,1,40, Mexico, <=50K
32, Private,343388, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,-30,0,36, United-States, <=50K
57, Federal-gov,38496, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,16148,-3,60, United-States, >50K
14, Local-gov,187971, Some-college,10, Never-married, ?, Own-child, Black, Female,35,2,14, United-States, <=50K
47, ?,178148, HS-grad,9, Married-civ-spouse, ?, Husband, Black, Male,7982,1,40, United-States, >50K
29, Private,272035, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Female,11,-1,40, United-States, >50K
49, Private,144305, 7th-8th,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-12,1,40, United-States, <=50K
58, Self-emp-not-inc,63205, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,-24,1,10, United-States, <=50K
22, Private,52491, Some-college,10, Never-married, Sales, Own-child, White, Male,42,-1,40, United-States, <=50K
27, Private,116563, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Female,-10,0,40, United-States, <=50K
62, Private,141855, Assoc-voc,11, Widowed, Exec-managerial, Unmarried, White, Female,8,0,40, United-States, <=50K
31, Private,88932, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Female,-1,0,40, United-States, <=50K
49, Federal-gov,160894, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,44,3,40, United-States, >50K
19, Private,99770, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Female,3873,3,40, United-States, <=50K
58, ?,172700, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,7886,1,25, United-States, >50K
36, Private,261516, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-49,-1,49, United-States, <=50K
23, Private,181920, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,39,4,40, United-States, <=50K
57, Self-emp-not-inc,265194, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-81,0,50, Taiwan, >50K
24, Private,94648, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,13,3,40, United-States, <=50K
31, Private,312846, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,-39,0,37, United-States, <=50K
15, Private,165824, 10th,7, Never-married, ?, Own-child, White, Male,24,-1,40, United-States, <=50K
53, Private,324592, HS-grad,9, Married-civ-spouse, Sales, Wife, Black, Female,48,0,44, United-States, >50K
56, Private,167529, HS-grad,9, Divorced, Sales, Unmarried, White, Male,-14,-2,55, United-States, <=50K
58, Private,308197, HS-grad,9, Married-civ-spouse, Sales, Wife, Black, Female,32,-1,43, United-States, >50K
71, Federal-gov,47962, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,21,3,40, United-States, >50K
24, Local-gov,147463, Masters,14, Never-married, Prof-specialty, Not-in-family, Other, Male,-82,-4,40, ?, <=50K
45, Private,148692, HS-grad,9, Divorced, Tech-support, Unmarried, Black, Male,3465,1,40, Cuba, <=50K
60, ?,58268, Assoc-acdm,12, Married-civ-spouse, ?, Husband, White, Male,-39,3,40, United-States, <=50K
41, Private,220460, HS-grad,9, Divorced, Tech-support, Unmarried, Black, Male,4246,2,65, Cuba, <=50K
25, Private,61474, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,41,-1,40, United-States, <=50K
52, State-gov,146206, Some-college,10, Separated, Sales, Not-in-family, Black, Male,41,1,40, United-States, <=50K
37, Private,247378, 5th-6th,3, Divorced, Other-service, Unmarried, White, Female,20,-2,40, Mexico, <=50K
24, Private,112761, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Female,13,2,32, United-States, <=50K
23, ?,152284, HS-grad,9, Married-civ-spouse, ?, Other-relative, Asian-Pac-Islander, Female,44,1,40, Honduras, <=50K
57, Self-emp-not-inc,251273, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,-65,-2,49, Taiwan, >50K
26, Local-gov,115814, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,54,-1,40, United-States, <=50K
45, Private,24721, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-33,0,40, United-States, <=50K
31, Private,318145, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,-48,3,40, ?, <=50K
50, Private,187245, 7th-8th,11, Never-married, Adm-clerical, Other-relative, Black, Female,-3,1,40, United-States, <=50K
28, Federal-gov,11566, Some-college,10, Never-married, Sales, Unmarried, White, Male,51,-1,40, United-States, <=50K
69, Private,41255, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,-19,0,62, United-States, <=50K
70, Private,56633, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,-32,1,40, United-States, <=50K
48, Private,59459, 10th,6, Never-married, Craft-repair, Not-in-family, Black, Female,-5,-2,40, United-States, <=50K
46, Private,257862, 10th,7, Married-civ-spouse, Transport-moving, Husband, Black, Male,-35,3,43, United-States, <=50K
69, Private,180647, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,-41,2,16, Taiwan, >50K
21, Private,296156, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,-35,0,35, Hungary, <=50K
29, Private,54652, Some-college,10, Married-civ-spouse, Sales, Not-in-family, White, Male,16,0,40, United-States, <=50K
27, Federal-gov,80857, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,36,1,40, United-States, <=50K
54, Private,50130, Bachelors,13, Married-civ-spouse, Sales, Unmarried, White, Male,96,-3,61, United-States, >50K
27, Local-gov,180258, Masters,14, Never-married, Prof-specialty, Unmarried, White, Male,18,-2,57, United-States, >50K
19, Private,54072, 11th,7, Never-married, Farming-fishing, Own-child, White, Female,-27,5,25, United-States, <=50K
60, Private,291516, Assoc-voc,11, Married-civ-spouse, Sales, Wife, Black, Female,7884,0,44, United-States, >50K
69, Private,169041, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,-45,1,40, Taiwan, >50K
26, Private,86365, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,10,1,31, United-States, <=50K
47, Private,76842, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-11,0,40, United-States, <=50K
62, Private,221785, HS-grad,9, Widowed, Exec-managerial, Unmarried, White, Female,-6,-1,40, United-States, <=50K
57, Federal-gov,29295, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,67,-2,64, United-States, >50K
44, Federal-gov,10218, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,9,-2,40, United-States, <=50K
23, Private,152356, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,17,3,40, United-States, <=50K
21, Private,71599, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,2763,0,40, Poland, >50K
20, Private,214022, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,-3,1,40, Haiti, <=50K
30, Private,182447, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Female,2,0,40, United-States, <=50K
19, ?,153556, HS-grad,9, Never-married, ?, Other-relative, Asian-Pac-Islander, Female,57,2,40, Iran, >50K
19, ?,186599, HS-grad,9, Never-married, ?, Not-in-family, White, Female,4219,-2,40, United-States, <=50K
47, Private,224202, Assoc-voc,13, Divorced, Tech-support, Unmarried, Black, Male,3518,1,40, Cuba, <=50K
18, Private,40002, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,-32,2,23, United-States, <=50K
56, Private,224544, HS-grad,9, Widowed, Exec-managerial, Unmarried, White, Female,-12,0,40, United-States, >50K
26, Private,92064, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,5,0,40, United-States, <=50K
61, Federal-gov,35959, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,77,-3,61, United-States, >50K
46, Private,151778, 10th,7, Never-married, Adm-clerical, Own-child, White, Female,-44,1,13, United-States, <=50K
31, Private,206265, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,1095,2,43, United-States, <=50K
66, Federal-gov,30040, Assoc-voc,11, Divorced, Prof-specialty, Not-in-family, White, Male,33,-1,40, United-States, <=50K
56, Federal-gov,122398, Bachelors,13, Separated, Sales, Not-in-family, Black, Male,48,2,40, United-States, >50K
43, Private,198033, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,-11,-4,53, United-States, >50K
53, Private,27622, 5th-6th,4, Divorced, Machine-op-inspct, Unmarried, White, Male,-23,-1,50, Guatemala, <=50K
22, Private,167504, 10th,7, Never-married, Craft-repair, Not-in-family, White, Male,-84,2,43, United-States, <=50K
31, Private,37551, 7th-8th,4, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,-21,0,40, Laos, <=50K
42, Private,195367, HS-grad,9, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,32,1,40, United-States, <=50K
42, Private,238539, HS-grad,9, Divorced, Tech-support, Unmarried, Black, Male,23,1,62, Cuba, <=50K
71, Private,164365, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,-72,3,38, Taiwan, >50K
